"META_INSTANCE_ID","ANIMAL_ID","LOCATION_OF_EVENT_REGION","LOCATION_OF_EVENT_DISTRICT","LOCATION_OF_EVENT_WARD","LOCATION_OF_EVENT_VILLAGE","Loc_ID","Loc_ID_w","Loc_ID_d","DATE_OF_INVESTIGATION","TYPE_OF_INVESTIGATION","IS_INVESTGATION_LINKED","ANIMAL_TYPE","ANIMAL_TYPE_WILDLIFE","NUMBER_OF_PEOPLE_BITTEN","NO_OF_PEOPLE_BITTEN_REPEAT_COUNT","OTHER_ANIMALS_BITTEN","OTHER_ANIMALS_BITTEN_SPECIFY","WAS_ANIMAL_OWNED","ANIMAL_AGE","ANIMAL_SEX","IS_ANIMAL_VACCINATED","YEAR_VACCINATED","ANIMAL_FOUND","ANIMAL_OUTCOME","DEATH_CAUSE","SAMPLE_COLLECTED","WHY_SAMPLE_WAS_NOT_TAKEN","SAMPLE_WAS_COLLECTED_SAMPLE_DATE","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED_OTHER","SAMPLE_WAS_COLLECTED_DATE_TAKEN_TO_LAB","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_DONE","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_OUTCOME","REASON_FOR_REPORT","REASON_FOR_REPORT_OTHER","REPORTED_FROM","RISK_ASSESSMENT","ASSESSMENT_DECISION","Date_proxy","Year","Month","Day","jmonth","jday","Year_month","Assessment","correction_type","IBCM_start","VICTIM_ENV","HE_aggressive","HE_approach_dog","HE_no_provocation","HE_playing","HE_scared_of_dogs","HE_noise","HE_throwing_things","HE_running","ANIMAL_ENV","AE_chained","AE_fenced","AE_lots_of_dogs","AE_on_owners_property","AE_from_unknown_place","AE_lots_of_people","SYMPTOMS","S_abnormal_vocalization","S_restlessness","S_active_during_day","S_dullness","S_tameness","S_excessive_salivation","S_hypersexuality","S_unprovoked_aggression","S_paralysis"
"uuid:b9f540aa-816d-4d6e-b3e3-b0610adb4979","No","Mtwara","Mtwara Rural","Mayanga","Msijute","Village-Mtwara-Mtwara Rural-Mayanga-Msijute","Ward-Mtwara-Mtwara Rural-Mayanga","District-Mtwara-Mtwara Rural",2019-03-26,"phone_consultation","no","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","normal_behaviour","unknown",2019-03-26,2019,3,84,15,96,"2019-3","Suspect","Not altered","2018-06-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:b9f9f204-5537-4a92-9c61-f4b33e03efd4",NA,"Morogoro","Ulanga","Lupiro","Lupiro","Village-Morogoro-Ulanga-Lupiro-Lupiro","Ward-Morogoro-Ulanga-Lupiro","District-Morogoro-Ulanga",2019-07-10,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-07-10,2019,7,190,19,202,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:ba074ba0-9784-41f0-a547-b182d3a24963",NA,"Lindi","Ruangwa","Chunyu","Chunyu","Village-Lindi-Ruangwa-Chunyu-Chunyu","Ward-Lindi-Ruangwa-Chunyu","District-Lindi-Ruangwa",2018-03-15,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2018-03-15,2018,3,73,3,73,"2018-3","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:bac97e72-3707-4ca1-9f6c-ea64bf807701",NA,"Mara","Butiama","Sirorisimba","Kitaramanka","Village-Mara-Butiama-Sirorisimba-Kitaramanka","Ward-Mara-Butiama-Sirorisimba","District-Mara-Butiama",2019-06-19,"in_person","yes","dog",NA,4,4,"dog",NA,"unknown","adult","male","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-06-19,2019,6,169,18,181,"2019-6","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,excessive_salivation,tameness,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"uuid:bc598491-647a-42ea-9114-1f201bb70347",NA,"Morogoro","Kilosa","Ulaya","Ulaya Mbuyuni","Village-Morogoro-Kilosa-Ulaya-Ulaya Mbuyuni","Ward-Morogoro-Kilosa-Ulaya","District-Morogoro-Kilosa",2018-10-06,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2018-10-06,2018,10,278,10,278,"2018-10","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:bc5c63d9-236b-41c6-a356-8e8dbb2df286",NA,"Morogoro","Morogoro Urban","Mafiga","Mafiga 'A'","Village-Morogoro-Morogoro Urban-Mafiga-Mafiga 'A'","Ward-Morogoro-Morogoro Urban-Mafiga","District-Morogoro-Morogoro Urban",2019-05-09,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"unknown",2019-05-09,2019,5,128,17,140,"2019-5","Suspect","Correction Spreadsheet","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"paralysis,restlessness,unprovoked_aggression",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"uuid:bc935774-c234-4139-9024-2a862394107e",NA,"Morogoro","Morogoro Urban","Kichangani","Kichangani","Village-Morogoro-Morogoro Urban-Kichangani-Kichangani","Ward-Morogoro-Morogoro Urban-Kichangani","District-Morogoro-Morogoro Urban",2019-04-08,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member","normal_behaviour","unknown",2019-04-08,2019,4,97,16,109,"2019-4","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:bd936017-3849-42d9-8d5f-5a52c03e597a",NA,"Morogoro","Ulanga","Lupiro","Igota","Village-Morogoro-Ulanga-Lupiro-Igota","Ward-Morogoro-Ulanga-Lupiro","District-Morogoro-Ulanga",2019-01-05,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","normal_behaviour","healthy",2019-01-05,2019,1,4,13,16,"2019-1","Healthy","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:bdcdd85d-dfe2-42c9-9c5b-e384e8906f2a",NA,"Mara","Tarime","Bomani","National House","Village-Mara-Tarime-Bomani-National House","Ward-Mara-Tarime Township Authority-Bomani","District-Mara-Tarime Township Authority",2018-09-03,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"other",NA,"suspicious_for_of_rabies",2018-09-03,2018,9,245,9,245,"2018-9","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:bf02b249-2730-40f8-8ba5-e434c51b0756","Mbing4","Morogoro","Kilombero","Mbingu","Mbingu","Village-Morogoro-Kilombero-Mbingu-Mbingu","Ward-Morogoro-Kilombero-Mbingu","District-Morogoro-Kilombero",2019-04-17,"in_person","no","livestock",NA,0,0,"none",NA,"owned","juvenile","female","no",NA,"yes","dead","natural_death","yes",NA,"2019-04-17","dvo_office",NA,"2019-04-17","yes","positive","animal_sick",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-04-17,2019,4,106,16,118,"2019-4","Suspect","Not altered","2018-08-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,hyper_sexuality,paralysis,restlessness,unprovoked_aggression",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"uuid:bf05d0c3-d782-4092-b422-57998a43076f",NA,"Morogoro","Malinyi","Usangule","Kalengakero","Village-Morogoro-Malinyi-Usangule-Kalengakero","Ward-Morogoro-Malinyi-Usangule","District-Morogoro-Malinyi",2019-05-04,"in_person","yes","dog",NA,1,1,"dog",NA,"unknown","adult","male","unknown",NA,"yes","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2019-05-04,2019,5,123,17,135,"2019-5","Suspect","Not altered","2018-08-01","playing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"excessive_salivation,paralysis,running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"uuid:bf8a8dae-4235-4371-9e5d-2648117910c9",NA,"Morogoro","Morogoro Urban","Kilakala","Kilakala","Village-Morogoro-Morogoro Urban-Kilakala-Kilakala","Ward-Morogoro-Morogoro Urban-Kilakala","District-Morogoro-Morogoro Urban",2019-06-26,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2019-06-26,2019,6,176,18,188,"2019-6","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"dullness,unprovoked_aggression",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:bff11a49-bf40-4d07-ba03-5086920099f5",NA,"Morogoro","Ulanga","Vigoi","Nawenge","Village-Morogoro-Ulanga-Vigoi-Nawenge","Ward-Morogoro-Ulanga-Nawenge","District-Morogoro-Ulanga",2019-04-30,"phone_consultation","yes","cat",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"other","Alishambuliwa na paka","community_member",NA,"unknown",2019-04-30,2019,4,119,16,131,"2019-4","Suspect","Correction Spreadsheet","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c00c0cdb-9752-4a15-b4f9-1154592b52a1",NA,"Lindi","Ruangwa","Ruangwa","Mchangani","Village-Lindi-Ruangwa-Ruangwa-Mchangani","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2019-02-21,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2019-02-21,2019,2,51,14,63,"2019-2","Healthy","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c0686bd7-0896-4098-92f6-746c18ae8735",NA,"Lindi","Ruangwa","Ruangwa","Lipande","Village-Lindi-Ruangwa-Ruangwa-Lipande","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2018-11-23,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2018-11-23,2018,11,326,11,326,"2018-11","Healthy","Not altered","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c0848a96-0abf-4aab-83c9-30c154c79c5e",NA,"Morogoro","Malinyi","Malinyi","Makerere","Village-Morogoro-Malinyi-Malinyi-Makerere","Ward-Morogoro-Malinyi-Malinyi","District-Morogoro-Malinyi",2018-11-28,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","juvenile","male","no",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2018-11-28,2018,11,331,11,331,"2018-11","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"paralysis,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"uuid:c0fff13b-4ed6-4b43-bb72-ac0e5d8111d7",NA,"Morogoro","Malinyi","Sofi","Kiswago","Village-Morogoro-Malinyi-Sofi-Kiswago","Ward-Morogoro-Malinyi-Sofi","District-Morogoro-Malinyi",2019-07-29,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2019-07-29,2019,7,209,19,221,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c1b90c65-4524-4a25-a0af-015b9c472350",NA,"Lindi","Ruangwa","Ruangwa",NA,"Village-Lindi-Ruangwa-Ruangwa-NA","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2019-01-13,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2019-01-13,2019,1,12,13,24,"2019-1","Healthy","Not altered","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c1ceb6ae-9f18-48db-bf62-e585e3173b99",NA,"Mara","Serengeti","Uwanja wa Ndege","Ngarawani","Village-Mara-Serengeti-Uwanja wa Ndege-Ngarawani","Ward-Mara-Serengeti-Uwanja wa Ndege","District-Mara-Serengeti",2019-03-27,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","female","yes",2017,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","eating,feeding_puppies,normal_behaviour","healthy",2019-03-27,2019,3,85,15,97,"2019-3","Healthy","Correction Spreadsheet","2018-06-01","running,scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c1d17a8c-5c94-45b4-9673-2c97e14f71f8",NA,"Morogoro","Ulanga","Iragua","Namhanga","Village-Morogoro-Ulanga-Iragua-Namhanga","Ward-Morogoro-Ulanga-Iragua","District-Morogoro-Ulanga",2019-03-30,"phone_consultation","yes","dog",NA,3,3,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-03-30,2019,3,88,15,100,"2019-3","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c1e4acd0-e261-4bd9-9736-b207c3f0de87",NA,"Morogoro","Ulanga","Kichangani","Kichangani","Village-Morogoro-Ulanga-Kichangani-Kichangani","Ward-Morogoro-Ulanga-Kichangani","District-Morogoro-Ulanga",2019-01-15,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","male","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-01-15,2019,1,14,13,26,"2019-1","Suspect","Not altered","2018-08-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness,running_without_reason",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c2771063-892f-4ec2-bda8-fe32c7528126",NA,"Lindi","Ruangwa","Ruangwa","Lipande","Village-Lindi-Ruangwa-Ruangwa-Lipande","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2018-12-18,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2018-12-18,2018,12,351,12,351,"2018-12","Healthy","Not altered","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c2a1b9ba-cbce-4c82-8f85-98d382f7454e",NA,"Morogoro","Ulanga","Lupiro","Lupiro","Village-Morogoro-Ulanga-Lupiro-Lupiro","Ward-Morogoro-Ulanga-Lupiro","District-Morogoro-Ulanga",2019-07-18,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-07-18,2019,7,198,19,210,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c2f550f9-7545-4cdc-bfff-64a8706a6fdb",NA,"Mtwara","Tandahimba","Mkonjowano","Mkonjowano","Village-Mtwara-Tandahimba-Mkonjowano-Mkonjowano","Ward-Mtwara-Tandahimba-Mkonjowano","District-Mtwara-Tandahimba",2019-05-03,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","not_applicable",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2019-05-03,2019,5,122,17,134,"2019-5","Suspect","Not altered","2018-06-01","aggressive,not_provoked",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,running_without_reason",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c31f7fa8-4c04-4c21-b297-d69400fafcb6",NA,"Morogoro","Kilosa","Mamboya","Mamboya","Village-Morogoro-Kilosa-Mamboya-Mamboya","Ward-Morogoro-Kilosa-Mamboya","District-Morogoro-Kilosa",2018-09-24,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2018-09-24,2018,9,266,9,266,"2018-9","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c3725f41-128e-4725-83cc-a80e7656b56a",NA,"Morogoro","Ulanga","Lupiro","Lupiro","Village-Morogoro-Ulanga-Lupiro-Lupiro","Ward-Morogoro-Ulanga-Lupiro","District-Morogoro-Ulanga",2019-05-07,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-05-07,2019,5,126,17,138,"2019-5","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c39c9a15-fd37-40fa-993b-156206a9b64b",NA,"Lindi","Kilwa",NA,NA,"Village-Lindi-Kilwa-NA-NA","Ward-Lindi-Kilwa-NA","District-Lindi-Kilwa",2019-05-16,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","female","no",NA,"no","dead","killed_by_community","no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"suspicious_for_of_rabies",2019-05-16,2019,5,135,17,147,"2019-5","Suspect","Not altered","2018-07-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c3bc8f79-a6f9-4f14-989b-af0d6c9261bc",NA,"Morogoro","Ulanga","Uponera","Uponera","Village-Morogoro-Ulanga-Uponera-Uponera","Ward-Morogoro-Ulanga-Uponera","District-Morogoro-Ulanga",2019-03-10,"in_person","yes","dog",NA,2,2,"none",NA,"unknown","adult","male","unknown",NA,"yes","dead","killed_by_community","yes",NA,"2019-03-10","dvo_office",NA,"2019-03-10","no",NA,"human_exposure",NA,"veterinarian","eating,normal_behaviour","suspicious_for_of_rabies",2019-03-10,2019,3,68,15,80,"2019-3","Suspect","Not altered","2018-08-01","not_provoked,running,scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c3d1c41e-182a-4aba-be1d-47c62da1d905",NA,"Mara","Serengeti","Mugumu","M.c.u","Village-Mara-Serengeti-Mugumu-M.c.u","Ward-Mara-Serengeti-Mugumu","District-Mara-Serengeti",2019-03-27,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","yes",2018,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","eating,feeding_puppies,normal_behaviour","healthy",2019-03-27,2019,3,85,15,97,"2019-3","Healthy","Not altered","2018-06-01","running,scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"chained,on_owners_property",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c3e9616f-4f15-4312-908a-1929f08cf65a",NA,"Morogoro","Morogoro Urban","Kihonda","Kihonda 'B'","Village-Morogoro-Morogoro Urban-Kihonda-Kihonda 'B'","Ward-Morogoro-Morogoro Urban-Kihonda","District-Morogoro-Morogoro Urban",2019-02-19,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","normal_behaviour","healthy",2019-02-19,2019,2,49,14,61,"2019-2","Healthy","Correction Spreadsheet","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
